epoch,train loss,valid loss,train accu,valid_accu
0,1.839016860181635,1.7426680476334744,0.22931785195936139,0.2774566473988439
1,1.319758187640797,1.1340627759436652,0.4847605224963715,0.5722543352601156
2,0.9068631800738248,1.230968019693573,0.6661828737300436,0.5260115606936416
3,0.7149226394566622,0.9705410003554442,0.7445573294629898,0.630057803468208
4,0.6108429350636222,0.8726416295824971,0.7619738751814223,0.6763005780346821
5,0.5108956003730948,1.3575367566111978,0.806966618287373,0.6473988439306358
6,0.44401130893013696,0.9904933490445891,0.8447024673439768,0.6416184971098265
7,0.3555491986599835,1.188811049828941,0.8679245283018868,0.6820809248554913
8,0.3346494029868733,0.8964374471008993,0.8853410740203193,0.7109826589595376
9,0.2625203755768863,0.8628179472817291,0.9056603773584906,0.7398843930635838
10,0.15012064982544293,0.8864663145279463,0.9462989840348331,0.7456647398843931
11,0.15353780646215787,0.9716115263564918,0.9404934687953556,0.7398843930635838
12,0.23692923513325778,1.1427689210455891,0.9288824383164006,0.6589595375722543
13,0.21500644765116952,0.9979658115196252,0.9245283018867925,0.7341040462427746
14,0.19168003648519516,1.0033094312583846,0.9390420899854862,0.7167630057803468
15,0.16804856773127208,0.9698442990445488,0.9492017416545718,0.7456647398843931
16,0.1401735203848644,1.1477283901774535,0.9550072568940493,0.7225433526011561
17,0.11842920563437721,1.0580720772476857,0.9666182873730044,0.7341040462427746
18,0.07820153354921124,1.1469018718660433,0.9782293178519593,0.7109826589595376
19,0.06381879713047635,1.1040903831261137,0.9825834542815675,0.7398843930635838
20,0.044720406136052174,1.2551415849531644,0.9854862119013063,0.7167630057803468
21,0.08914169957014648,1.4650537465423372,0.9709724238026125,0.6820809248554913
22,0.11705702881921422,0.8947109631207204,0.9637155297532656,0.7745664739884393
23,0.1587548992511901,1.3115414021573886,0.9521044992743106,0.6705202312138728
24,0.31178388405929913,1.0362442220112704,0.8969521044992743,0.7052023121387283
25,0.1564761379903013,1.1300515017059707,0.9550072568940493,0.6878612716763006
26,0.06057114780626514,1.1178541703373759,0.9782293178519593,0.7456647398843931
27,0.03778069068423726,1.3048188307531503,0.9898403483309144,0.7167630057803468
28,0.04409688783132217,1.2205763329902188,0.988388969521045,0.7283236994219653
29,0.09733560636893591,1.6773938261784378,0.9709724238026125,0.630057803468208
