epoch,train loss,valid loss,train accu,valid_accu
0,1.8128761378201572,1.5143043278269686,0.23222060957910015,0.43352601156069365
1,1.2640210064974697,1.1387335233433398,0.49637155297532654,0.5317919075144508
2,0.9134331128814004,1.157079810545796,0.6502177068214804,0.5780346820809249
3,0.736196138642051,1.0557320840075353,0.7329462989840348,0.6127167630057804
4,0.5356875685128298,1.1486322790292776,0.8113207547169812,0.6127167630057804
5,0.4493814015930349,1.0479369929687503,0.8272859216255443,0.6242774566473989
6,0.31998173892498016,1.1390914254252547,0.8969521044992743,0.6820809248554913
7,0.2691193121400746,1.1634816384047937,0.9201741654571843,0.6473988439306358
8,0.27865706180984323,1.2492904904462676,0.9085631349782293,0.6358381502890174
9,0.26010634140534833,1.0030923676596297,0.9216255442670537,0.6878612716763006
10,0.16568416898900812,1.5980389999956528,0.9477503628447025,0.6358381502890174
11,0.21712951294400476,1.4728053740230442,0.9332365747460087,0.5953757225433526
12,0.2158822254701094,1.2216768522152672,0.9245283018867925,0.653179190751445
13,0.1023152286017483,1.2986779810438158,0.969521044992743,0.6589595375722543
14,0.10954736207019199,1.5840124393464403,0.9622641509433962,0.6878612716763006
15,0.14143090796741573,1.2143206295389595,0.9564586357039188,0.7052023121387283
16,0.07148497314615683,1.3331846813178376,0.9796806966618288,0.6763005780346821
17,0.06491971760988235,1.5590321790310722,0.9825834542815675,0.6416184971098265
18,0.04833027220923792,1.6131336169035242,0.9854862119013063,0.6936416184971098
19,0.040238142140548334,1.8268722778664312,0.9898403483309144,0.630057803468208
20,0.08177749778736722,1.4223178013780011,0.9782293178519593,0.6647398843930635
21,0.10442159909077665,1.4787330579367934,0.9709724238026125,0.6705202312138728
22,0.08722621558064764,1.617664332128792,0.9782293178519593,0.6820809248554913
23,0.13027990931137043,1.307030887759864,0.9593613933236574,0.6647398843930635
24,0.05629752923480489,1.60912493283785,0.9840348330914369,0.6705202312138728
25,0.06275875222953883,1.393437636514178,0.9796806966618288,0.6820809248554913
26,0.10011363986202261,1.729163000477724,0.9709724238026125,0.6242774566473989
27,0.07492955283007839,1.8099200516642069,0.9738751814223512,0.6705202312138728
28,0.06224413554776798,1.484619413345219,0.9811320754716981,0.7052023121387283
29,0.03271865749477663,1.5018367858255697,0.988388969521045,0.6936416184971098
