epoch,train loss,valid loss,train accu,valid_accu
0,1.8505072051828557,1.801456785615469,0.2104499274310595,0.26011560693641617
1,1.322567343711853,1.382629133803996,0.4716981132075472,0.5028901734104047
2,1.1018881635232405,1.250309015198939,0.5529753265602322,0.5606936416184971
3,0.8819167613983154,1.0067455870869186,0.6690856313497823,0.653179190751445
4,0.6744268970056013,1.3219004964961998,0.7358490566037735,0.5606936416184971
5,0.6041163477030668,1.1343339361261167,0.7576197387518142,0.5780346820809249
6,0.5333566557277333,1.0211519151360786,0.8171262699564587,0.6416184971098265
7,0.43455218456008216,1.2344587541352203,0.8301886792452831,0.6647398843930635
8,0.4953175200657411,1.1826481213389406,0.8301886792452831,0.5838150289017341
9,0.40217007019303064,1.1295097065279314,0.8461538461538461,0.6358381502890174
10,0.3487633182243867,1.2740433080057274,0.8780841799709724,0.6242774566473989
11,0.2807681370865215,1.2746832763784257,0.8984034833091437,0.6242774566473989
12,0.2721894999796694,1.2560624810422885,0.9071117561683599,0.6473988439306358
13,0.25996903397820215,1.467440304292549,0.9071117561683599,0.6184971098265896
14,0.25918765840205277,1.2542011029668412,0.9085631349782293,0.630057803468208
15,0.2054645920341665,1.4623465080539604,0.9317851959361393,0.630057803468208
16,0.16008879159661857,1.289651223684451,0.9462989840348331,0.6820809248554913
17,0.1304539902643724,1.628658878445394,0.9608127721335269,0.6589595375722543
18,0.1188089143146168,1.4583391078291568,0.9608127721335269,0.6878612716763006
19,0.13818754340437325,1.3500976965239815,0.9550072568940493,0.6820809248554913
20,0.10645786672830582,1.2610995365049174,0.9637155297532656,0.7109826589595376
21,0.15069114857099272,1.4045357508716076,0.9506531204644412,0.6416184971098265
22,0.1407723254100843,1.2255121241838434,0.9550072568940493,0.7052023121387283
23,0.11699152703989636,1.269435141310957,0.9622641509433962,0.6763005780346821
24,0.09318859807469627,1.5580923849500774,0.969521044992743,0.6878612716763006
25,0.10818072713234207,1.4542733383214577,0.9680696661828737,0.7109826589595376
26,0.0768274912102656,1.8396045630679982,0.9724238026124818,0.6589595375722543
27,0.18037953295490958,1.3619283007651655,0.9462989840348331,0.6878612716763006
28,0.10270865092223341,1.378469468353483,0.969521044992743,0.6820809248554913
29,0.07162350085987286,1.5193179112480888,0.9709724238026125,0.6647398843930635
