epoch,train loss,valid loss,train accu,valid accu
0,1.9065078695615132,1.9266088803609211,0.19117647058823528,0.19148936170212766
1,1.8209721247355144,1.8097982009251912,0.23796791443850268,0.2127659574468085
2,1.7200157543023427,1.7033655246098836,0.27406417112299464,0.30319148936170215
3,1.6219002803166707,1.8779860734939575,0.31684491978609625,0.2074468085106383
4,1.584335188070933,1.5724541346232097,0.35427807486631013,0.3404255319148936
5,1.4808146556218464,1.943316102027893,0.38636363636363635,0.30319148936170215
6,1.399330586194992,1.6077721118927002,0.446524064171123,0.35106382978723405
7,1.2776806354522705,1.3990585803985596,0.49866310160427807,0.39361702127659576
8,1.1752089162667592,1.411158561706543,0.5401069518716578,0.4521276595744681
9,1.1112489352623622,1.6734263896942139,0.56951871657754,0.3882978723404255
10,1.1268922289212544,1.3112334807713826,0.5828877005347594,0.4734042553191489
11,0.9805362522602081,1.4124330679575603,0.6457219251336899,0.4574468085106383
12,0.9768159439166387,1.3772284984588623,0.6229946524064172,0.5053191489361702
13,0.9181842058897018,1.1666024128595989,0.6818181818181818,0.5425531914893617
14,0.9506832311550776,1.2308464845021565,0.6417112299465241,0.5
15,0.8928794413805008,1.4581563870112102,0.6764705882352942,0.5212765957446809
16,0.8197262535492579,1.459578275680542,0.7098930481283422,0.4734042553191489
17,0.9208469986915588,1.39789879322052,0.6778074866310161,0.5797872340425532
18,0.7871330976486206,1.150870442390442,0.713903743315508,0.601063829787234
19,0.6465137004852295,0.9470222194989523,0.7647058823529411,0.7074468085106383
20,0.5014139811197916,1.2072707017262776,0.8275401069518716,0.601063829787234
21,0.5628183906277021,1.3947707017262776,0.7941176470588235,0.5531914893617021
22,0.6165983453392982,1.197395384311676,0.7941176470588235,0.574468085106383
23,0.7120726257562637,1.2225594520568848,0.7446524064171123,0.5957446808510638
24,0.8020909031232198,1.0650067528088887,0.7179144385026738,0.6117021276595744
25,0.6107690508166949,1.0863639116287231,0.7740641711229946,0.6063829787234043
26,0.48548764487107593,1.264193634192149,0.8328877005347594,0.6542553191489362
27,0.8632081001996994,1.3123311201731365,0.7098930481283422,0.526595744680851
28,0.7108041942119598,1.1785218715667725,0.7379679144385026,0.5425531914893617
29,0.5439372807741165,1.1348530650138855,0.8181818181818182,0.574468085106383
30,0.5005904585123062,1.1070196231206257,0.820855614973262,0.6063829787234043
31,0.5910460328062376,1.183389683564504,0.7847593582887701,0.6117021276595744
32,0.5847137346863747,1.107170820236206,0.7967914438502673,0.6382978723404256
33,0.5202598348259926,1.002849280834198,0.8262032085561497,0.6595744680851063
34,0.4086174468199412,1.213634729385376,0.8729946524064172,0.6063829787234043
35,0.35394275933504105,1.1430541276931763,0.8783422459893048,0.6542553191489362
36,0.3426707920928796,1.4360026518503826,0.8743315508021391,0.5904255319148937
37,0.39428505053122836,1.082224468390147,0.8729946524064172,0.6808510638297872
38,0.3233477858205636,1.2779122591018677,0.8836898395721925,0.6063829787234043
39,0.35471489032109577,1.6012720664342244,0.8877005347593583,0.5531914893617021
40,0.3719354172547658,1.3432889382044475,0.8663101604278075,0.5957446808510638
41,0.2981506573657195,1.0917034943898518,0.9010695187165776,0.6648936170212766
42,0.24022971838712692,1.1254705985387166,0.9144385026737968,0.6063829787234043
43,0.2180880339195331,1.2561000386873882,0.9278074866310161,0.6914893617021277
44,0.17175648206224045,1.1565402348836262,0.9451871657754011,0.6861702127659575
45,0.18204690453906855,0.9051327308019003,0.93048128342246,0.7446808510638298
46,0.13985036872327328,1.1029141743977864,0.9585561497326203,0.7287234042553191
47,0.18538108995805183,1.6303629875183105,0.9398395721925134,0.5957446808510638
48,0.15412675961852074,1.591222604115804,0.9478609625668449,0.6648936170212766
49,0.2258507777005434,1.3241115013758342,0.9278074866310161,0.6436170212765957
