epoch,train loss,valid loss,train accu,valid accu
0,1.9039332071940105,1.8240623076756795,0.1925133689839572,0.2074468085106383
1,1.8049451013406117,1.7905012766520183,0.2393048128342246,0.2925531914893617
2,1.7324958344300587,1.7275795539220173,0.28609625668449196,0.26595744680851063
3,1.6492270330588024,1.7186171611150105,0.303475935828877,0.35638297872340424
4,1.5475407739480336,1.5447763204574585,0.3582887700534759,0.3882978723404255
5,1.4431602656841278,1.6083678404490154,0.42245989304812837,0.3617021276595745
6,1.3626068631807964,1.5373109579086304,0.4879679144385027,0.4308510638297872
7,1.3172047436237335,1.8209355274836223,0.4879679144385027,0.3670212765957447
8,1.2078127066294353,1.305772026379903,0.5387700534759359,0.4946808510638298
9,1.044862151145935,1.3211618264516194,0.6082887700534759,0.5212765957446809
10,0.9649768074353536,1.1211942434310913,0.6443850267379679,0.5851063829787234
11,0.9948750038941702,1.0194256107012432,0.6417112299465241,0.574468085106383
12,0.8740894347429276,1.357058008511861,0.6831550802139037,0.4627659574468085
13,0.8580838044484457,1.3373515208562214,0.6644385026737968,0.48936170212765956
14,0.8177835394938787,1.2204088767369587,0.7152406417112299,0.5691489361702128
15,0.7003057301044464,0.9974010189374288,0.7379679144385026,0.6382978723404256
16,0.722498839100202,1.2360565265019734,0.7553475935828877,0.5372340425531915
17,0.694866547981898,1.1352544228235881,0.7700534759358288,0.5904255319148937
18,0.568859818081061,0.9634959697723389,0.8048128342245989,0.6595744680851063
19,0.4833083028594653,0.9943151871363322,0.8422459893048129,0.648936170212766
20,0.4672884866595268,1.102292776107788,0.8435828877005348,0.648936170212766
21,0.535960872968038,1.2917692263921101,0.8168449197860963,0.5957446808510638
22,0.5707971726854643,1.161276936531067,0.7901069518716578,0.6170212765957447
23,0.5683822358647982,1.220136324564616,0.8061497326203209,0.5904255319148937
24,0.5586407432953516,1.0270377397537231,0.8101604278074866,0.6276595744680851
25,0.479671373963356,1.023219605286916,0.8355614973262032,0.6223404255319149
26,0.4911878431836764,1.3719723622004192,0.8262032085561497,0.5319148936170213
27,0.5824160203337669,1.1392999688784282,0.7780748663101604,0.5851063829787234
28,0.47319604208072025,1.1833457152048747,0.8275401069518716,0.6595744680851063
29,0.454962607473135,1.1336066325505574,0.8582887700534759,0.6329787234042553
30,0.4519958843787511,1.193998912970225,0.8382352941176471,0.6223404255319149
31,0.35448852305610973,1.0064413944880168,0.8756684491978609,0.6648936170212766
32,0.28858283534646034,1.2368881901105244,0.9131016042780749,0.6276595744680851
33,0.2950868755578995,1.396738092104594,0.8957219251336899,0.6117021276595744
34,0.33609404042363167,1.0709685285886128,0.8810160427807486,0.675531914893617
35,0.24271212766567865,1.3906939029693604,0.9171122994652406,0.6436170212765957
36,0.18911176112790903,1.2879167199134827,0.9344919786096256,0.6329787234042553
37,0.1706563187763095,1.2170821626981099,0.9411764705882353,0.6595744680851063
38,0.18506191919247308,1.3432293335596721,0.946524064171123,0.6542553191489362
39,0.28253299929201603,1.1909305254618328,0.9090909090909091,0.648936170212766
40,0.24427536378304163,1.1789425611495972,0.9171122994652406,0.6595744680851063
41,0.2274304317931334,1.0672452251116435,0.9171122994652406,0.6648936170212766
42,0.17330609324077764,1.1783903241157532,0.9371657754010695,0.6542553191489362
43,0.1608389231065909,1.6916797955830891,0.9385026737967914,0.5851063829787234
44,0.17859154691298804,1.1863119800885518,0.9425133689839572,0.6808510638297872
45,0.09944842911014955,1.2402839263280232,0.9652406417112299,0.6861702127659575
46,0.11295478651300073,1.2510904868443806,0.9612299465240641,0.7021276595744681
47,0.14275756074736515,1.2274887561798096,0.9451871657754011,0.6702127659574468
48,0.13174745192130408,1.1556341449419658,0.9545454545454546,0.7180851063829787
49,0.13819994808485112,1.5003674427668254,0.9558823529411765,0.648936170212766
