epoch,train loss,valid loss,train accu,valid_accu
0,1.8746585900133306,1.8220592086965388,0.18577648766328012,0.24277456647398843
1,1.7983401417732239,1.572573726827448,0.17706821480406387,0.31213872832369943
2,1.6704856807535344,1.502886869690635,0.24238026124818576,0.28901734104046245
3,1.5572572458874097,1.32639572837136,0.3062409288824383,0.37572254335260113
4,1.373395781625401,1.4949077692898838,0.3497822931785196,0.32947976878612717
5,1.335074720057574,1.173291889103976,0.3788098693759071,0.4161849710982659
6,1.1131140914830295,1.4297541054812344,0.4847605224963715,0.3468208092485549
7,1.2263376347043298,1.1929963014342568,0.41944847605224966,0.4161849710982659
8,1.0151066197590395,1.0918046615340493,0.49201741654571846,0.4393063583815029
9,0.900606862523339,1.096290116960352,0.555878084179971,0.5202312138728323
10,0.9835736358707602,1.0991935729980469,0.5413642960812772,0.5549132947976878
11,0.8655329319563779,1.0343506227840076,0.5921625544267054,0.49710982658959535
12,0.8155117536132986,0.9609611792997881,0.6008708272859217,0.5549132947976878
13,0.8371959139000286,0.9306826049631293,0.6748911465892597,0.5953757225433526
14,0.678116809238087,0.9224798245863481,0.714078374455733,0.6069364161849711
15,0.6221866038712588,0.788460910320282,0.7242380261248186,0.6878612716763006
16,0.6710223867134615,0.8784984025088224,0.6937590711175616,0.6416184971098265
17,0.5797079528935931,0.8918233838948336,0.760522496371553,0.6473988439306358
18,0.4741474122486331,0.8797315467487682,0.7968069666182874,0.6473988439306358
19,0.4962234791706909,1.204313500361009,0.8142235123367199,0.6069364161849711
20,0.4884440265595913,0.8818864768201654,0.8330914368650217,0.6763005780346821
21,0.33746988664973865,0.8307657106356188,0.8766328011611031,0.7167630057803468
22,0.26375019042329356,1.3018420772119002,0.9114658925979681,0.5838150289017341
23,0.2682735992764885,0.8534017259424383,0.9071117561683599,0.7225433526011561
24,0.2537502521141009,1.1808393705974927,0.9375907111756169,0.6127167630057804
25,0.22242688624696297,1.0056900707158176,0.9230769230769231,0.7052023121387283
26,0.1792791154320267,1.0942506857893683,0.9593613933236574,0.6358381502890174
27,0.3602265744385394,1.0353137092156843,0.8766328011611031,0.6820809248554913
28,0.221906510732052,0.8063033521175385,0.9375907111756169,0.7572254335260116
29,0.21103162326934663,0.8605862151492726,0.95355587808418,0.6994219653179191
30,0.4101951445706866,1.177753123370084,0.8621190130624092,0.6589595375722543
31,0.31173921190202236,0.9598720344630155,0.8925979680696662,0.6763005780346821
32,0.2914146477864547,0.916523201899095,0.9361393323657474,0.7283236994219653
33,0.2880401723086834,1.0540097843516956,0.8998548621190131,0.6936416184971098
34,0.20611605192111296,1.2077525420622393,0.9709724238026125,0.6647398843930635
35,0.6625306315042756,0.8500335948033766,0.7880986937590712,0.7167630057803468
36,0.30776254511014983,0.8802781999111176,0.8795355587808418,0.7109826589595376
37,0.16237419492311098,0.9080184535546736,0.9564586357039188,0.7456647398843931
38,0.10369665569371798,0.8983842080289667,0.9680696661828737,0.7341040462427746
39,0.06342881183478642,0.8516775342551145,0.9796806966618288,0.7398843930635838
40,0.05039844253439118,1.1374600258740513,0.9898403483309144,0.6936416184971098
41,0.08350418516519395,0.8668404763395136,0.9753265602322206,0.7630057803468208
42,0.04974685710939494,0.8897015344012867,0.988388969521045,0.7572254335260116
43,0.0585930657107383,0.8878152546557513,0.9912917271407837,0.7861271676300579
44,0.28666740035722876,0.9988669495690953,0.9158200290275762,0.7167630057803468
45,0.1383106928869066,0.9405979541215029,0.9477503628447025,0.7283236994219653
46,0.10351429300763729,1.1185492087494244,0.9796806966618288,0.6936416184971098
47,0.3917490920390595,0.7912816892970692,0.8679245283018868,0.7745664739884393
48,0.16213137184439058,0.7373946471647783,0.969521044992743,0.7745664739884393
49,0.33677355386316776,0.9420125917954878,0.8853410740203193,0.7283236994219653
