epoch,train loss,valid loss,train accu,valid_accu
0,1.6459478708830746,1.83941143209284,0.3468795355587808,0.24855491329479767
1,1.1677476303143934,1.183209858157418,0.5660377358490566,0.4913294797687861
2,0.9416292661970312,1.167932082306255,0.6763425253991292,0.5838150289017341
3,0.7106047624891455,1.2838175134225325,0.7256894049346879,0.5202312138728323
4,0.6172053505751219,1.004765884442763,0.7982583454281568,0.6184971098265896
5,0.44176390225237067,1.05151058327068,0.8345428156748912,0.6820809248554913
6,0.40015037383206864,1.1789560859853572,0.8766328011611031,0.630057803468208
7,0.47262033075094223,1.239846175367182,0.872278664731495,0.6242774566473989
8,0.45910769226876175,0.9353058717467568,0.8490566037735849,0.6878612716763006
9,0.2939889074557207,0.7812342995947058,0.9361393323657474,0.7456647398843931
10,0.6059014101682062,0.9499999772418629,0.7910014513788098,0.6820809248554913
11,0.46602812612598593,1.2099422975019976,0.8766328011611031,0.6589595375722543
12,0.3279840661720796,0.8178129778666929,0.8940493468795355,0.7456647398843931
13,0.1576417669526894,0.8821958581154997,0.9593613933236574,0.7861271676300579
14,0.18410371510650625,0.8915886499665,0.9462989840348331,0.7687861271676301
15,0.1693770937748592,1.3621486804702065,0.9709724238026125,0.7052023121387283
16,0.19516916247084737,1.0775691081177106,0.9448476052249637,0.7283236994219653
17,0.13270724465308542,0.9906963760202582,0.9622641509433962,0.7514450867052023
18,0.06659519736951386,1.1160684490407056,0.9782293178519593,0.7572254335260116
19,0.11326371781549162,1.1388770965012638,0.9898403483309144,0.7861271676300579
20,0.10898982923985882,1.2552110823717983,0.9753265602322206,0.7398843930635838
21,0.13516717276070267,1.1307579658248208,0.9637155297532656,0.7225433526011561
22,0.2632509893314405,1.0682051689787344,0.9172714078374455,0.7109826589595376
23,0.18184964896433733,1.091254155744206,0.9738751814223512,0.7398843930635838
24,0.25188561660152947,1.170764764601534,0.9492017416545718,0.7341040462427746
25,0.14078131796453486,1.1549518433484165,0.969521044992743,0.7225433526011561
26,0.5778270869261839,1.0873693336140027,0.8563134978229318,0.6936416184971098
27,0.149175750895996,1.0105325389992108,0.9622641509433962,0.7514450867052023
28,0.10101229583167216,1.2145909016782588,0.9753265602322206,0.7341040462427746
29,0.060778034713373265,1.199980897744271,0.9796806966618288,0.7745664739884393
30,0.12973151793068444,1.1440221531824633,0.988388969521045,0.7630057803468208
31,0.21022971396715465,1.2249872521920637,0.9579100145137881,0.7167630057803468
32,0.16248813381587918,1.2836105064912275,0.9579100145137881,0.6878612716763006
33,0.0874795477879657,1.3301288837736303,0.97677793904209,0.7052023121387283
34,0.04398394987749105,1.225012649189342,0.9869375907111756,0.7514450867052023
35,0.056556193692482666,1.2574988386847756,0.9941944847605225,0.7456647398843931
36,0.1113020656842061,1.0996213203126735,0.9709724238026125,0.7572254335260116
37,0.09473015249452808,1.1580012521960519,0.969521044992743,0.7398843930635838
38,0.04002191925379024,1.303323444995013,0.9854862119013063,0.7283236994219653
39,0.024887722136389293,1.1989919461987235,0.9912917271407837,0.7225433526011561
40,0.00694006061530672,1.3294021351770922,0.9985486211901307,0.7283236994219653
41,0.0030843066858572206,1.33693284899081,1.0,0.7398843930635838
42,0.0015283941135170278,1.3619419661435215,1.0,0.7456647398843931
43,0.07089640596876218,1.2964374368840998,0.9985486211901307,0.7630057803468208
44,0.11511413504856384,1.3064300472086126,0.9709724238026125,0.7225433526011561
45,0.14069345477037132,1.1894494891166687,0.9724238026124818,0.7572254335260116
46,0.08610159051287072,1.240277274088426,0.9666182873730044,0.7109826589595376
47,0.032846021829755045,1.142283315008337,0.9869375907111756,0.7572254335260116
48,0.1169211949004834,1.0742924566888674,0.9956458635703919,0.7861271676300579
49,0.132324382329402,1.0438918471336365,0.9680696661828737,0.7514450867052023
