epoch,train loss,valid loss,train accu,valid_accu
0,1.6221697926521301,1.5890287274171497,0.2753623188405797,0.45454545454545453
1,0.9562552645802498,1.0658883445026461,0.6356107660455487,0.5867768595041323
2,0.5892407596111298,0.7006737731766602,0.782608695652174,0.6942148760330579
3,0.3453444726765156,0.6817875406012124,0.8985507246376812,0.7603305785123967
4,0.29170157946646214,0.7396315422740357,0.8861283643892339,0.7520661157024794
5,0.17002270743250847,0.8072960583973207,0.9461697722567288,0.7603305785123967
6,0.16799816396087408,0.8070656790490424,0.9503105590062112,0.7851239669421488
7,0.11193916480988264,0.5974923005824994,0.9648033126293996,0.8181818181818182
8,0.06433641677722335,0.7002001012394528,0.9813664596273292,0.7851239669421488
9,0.046812842483632267,0.7993682946281966,0.9855072463768116,0.7768595041322314
10,0.05706473928876221,0.813933599580316,0.979296066252588,0.7355371900826446
11,0.04305259953252971,0.6826241017476476,0.989648033126294,0.7851239669421488
12,0.055890781339257956,0.8643715253559447,0.979296066252588,0.743801652892562
13,0.11730826389975846,0.6423249618686189,0.9585921325051759,0.8264462809917356
14,0.09198404150083661,0.8274305405638571,0.9710144927536232,0.768595041322314
15,0.07142510265111923,1.120178544530063,0.9751552795031055,0.7107438016528925
16,0.12242022762075067,0.759626171979904,0.9648033126293996,0.7768595041322314
17,0.050428160931915045,0.8215267724184486,0.9834368530020704,0.7768595041322314
18,0.022691230988129973,0.740840038056068,0.9917184265010351,0.7933884297520661
19,0.012831222382374108,0.6700904170277433,0.9979296066252588,0.8016528925619835
20,0.004955227661412209,0.8244937122502104,1.0,0.8099173553719008
21,0.0028979991475353017,0.7090631981459448,1.0,0.8099173553719008
22,0.0013539890787797049,0.6719591234212142,1.0,0.8016528925619835
23,0.0010014076724473853,0.6818388577598063,1.0,0.7851239669421488
24,0.0007737707201158628,0.709855579495502,1.0,0.7933884297520661
25,0.0006520206516142935,0.7215739725943121,1.0,0.7933884297520661
26,0.0005140310713613871,0.7296618513162512,1.0,0.7851239669421488
27,0.00047200446715578437,0.7404132020680385,1.0,0.7768595041322314
28,0.0003992456513515208,0.7419338698054545,1.0,0.7933884297520661
29,0.00039438705061911605,0.7424324359184132,1.0,0.8016528925619835
