epoch,train loss,valid loss,train accu,valid_accu
0,1.6207493096590042,1.6948379642707256,0.28778467908902694,0.48760330578512395
1,1.04028732329607,1.2249974711867404,0.6004140786749482,0.71900826446281
2,0.6994572207331657,0.930020046443486,0.6977225672877847,0.7355371900826446
3,0.5606161877512932,0.7217446555160294,0.8095238095238095,0.7272727272727273
4,0.3527001067996025,0.7371301358481023,0.8612836438923396,0.7107438016528925
5,0.2646105634048581,0.5609151666218123,0.9026915113871635,0.7933884297520661
6,0.2064623013138771,0.6663785707744315,0.9254658385093167,0.7603305785123967
7,0.1393249286338687,0.6193626991055583,0.9461697722567288,0.7603305785123967
8,0.10671465285122395,0.6796151715398608,0.9751552795031055,0.8016528925619835
9,0.0859805983491242,0.8481744010932744,0.9751552795031055,0.768595041322314
10,0.10430254461243749,0.609446152257454,0.9606625258799172,0.8099173553719008
11,0.04875963646918535,0.6487793406405585,0.989648033126294,0.8099173553719008
12,0.051335146417841315,0.7392216069019022,0.9834368530020704,0.8016528925619835
13,0.045922022545710206,0.7434533279630151,0.9917184265010351,0.7933884297520661
14,0.07549820677377284,0.9144319614037354,0.979296066252588,0.8099173553719008
15,0.1485560960136354,1.1094304878627983,0.9565217391304348,0.71900826446281
16,0.09835645847488195,0.7019331564087757,0.9710144927536232,0.7851239669421488
17,0.06349575577769428,0.6362729517064464,0.9813664596273292,0.7933884297520661
18,0.030231008015107363,0.7489854511947993,0.9937888198757764,0.8099173553719008
19,0.010088037961395457,0.7119814782782361,1.0,0.8347107438016529
20,0.006145857885712758,0.733678919873688,1.0,0.8347107438016529
21,0.0018963004113174975,0.7775306550132927,1.0,0.8347107438016529
22,0.0014638329375884496,0.7680334230546788,1.0,0.8264462809917356
23,0.0010096970872837119,0.7701477360293617,1.0,0.8264462809917356
24,0.0007982995375641622,0.7697669954863955,1.0,0.8264462809917356
25,0.000673771388392197,0.7728084262249272,1.0,0.8264462809917356
26,0.0005761184984294232,0.7753848578547322,1.0,0.8264462809917356
27,0.0005114169434818905,0.7822698962268454,1.0,0.8264462809917356
28,0.00044885366878588684,0.7877868507133382,1.0,0.8264462809917356
29,0.0004189330284134485,0.7946009403996102,1.0,0.8264462809917356
