epoch,train loss,valid loss,train accu,valid_accu
0,1.6043699830770493,1.6690111229242373,0.2919254658385093,0.4793388429752066
1,1.004561297595501,1.298659659860548,0.6045548654244306,0.6694214876033058
2,0.6350923255085945,0.9025628634936307,0.7681159420289855,0.6611570247933884
3,0.4791005477309227,0.7365297389155147,0.8219461697722568,0.7603305785123967
4,0.2549718711525202,0.8765670251397585,0.9151138716356108,0.7272727272727273
5,0.3065978903323412,0.955711634184305,0.8799171842650103,0.7024793388429752
6,0.2825190145522356,0.9906636818763338,0.8985507246376812,0.71900826446281
7,0.25893042609095573,0.8540804770001603,0.9130434782608695,0.71900826446281
8,0.1573301600292325,0.9353340710704513,0.9523809523809523,0.6859504132231405
9,0.1328032724559307,0.8404845330424747,0.9523809523809523,0.7520661157024794
10,0.20813024463132024,1.090405966124263,0.9440993788819876,0.71900826446281
11,0.14185642451047897,0.8283739498713485,0.9399585921325052,0.71900826446281
12,0.05792674329131842,0.8878658813956455,0.979296066252588,0.7272727272727273
13,0.04945319052785635,0.7749693272926379,0.9875776397515528,0.768595041322314
14,0.01994613988790661,0.9626201418184431,0.9958592132505176,0.71900826446281
15,0.020002923061838374,0.9302490813994561,0.9979296066252588,0.6859504132231405
16,0.007173660967964679,0.942755800936095,1.0,0.7024793388429752
17,0.002861220287741162,1.041295733517758,1.0,0.7107438016528925
18,0.0013727064870181493,1.0479808930258665,1.0,0.743801652892562
19,0.001188043097499758,1.0637575072715355,1.0,0.743801652892562
20,0.0009000019708764739,1.0674293627398659,1.0,0.743801652892562
21,0.0007290371140697971,1.068012798592568,1.0,0.743801652892562
22,0.000666593317873776,1.071278195184108,1.0,0.7520661157024794
23,0.000575242935155984,1.0680933301843862,1.0,0.7520661157024794
24,0.0005448167321446817,1.0690980019920227,1.0,0.7603305785123967
25,0.00048694133511162363,1.0725210661982474,1.0,0.7603305785123967
26,0.00044833406354882754,1.0759146288061878,1.0,0.7520661157024794
27,0.00042347373528173193,1.0743962903095394,1.0,0.7520661157024794
28,0.00039104318420868367,1.087894256104769,1.0,0.7520661157024794
29,0.00037485032953554764,1.089222821824948,1.0,0.7520661157024794
