epoch,train loss,valid loss,train accu,valid_accu
0,1.6467519104480743,1.7175741382866851,0.30434782608695654,0.3884297520661157
1,1.1744469851255417,1.265437508417555,0.5610766045548654,0.5702479338842975
2,0.9056637436151505,1.0763370131165528,0.6252587991718427,0.49586776859504134
3,0.6251097805798054,0.8948956485529823,0.7515527950310559,0.6033057851239669
4,0.4350675120949745,0.9137131469824529,0.8260869565217391,0.6859504132231405
5,0.40904497168958187,0.8431401273124074,0.8364389233954451,0.7272727272727273
6,0.3603205271065235,0.6691672251086436,0.855072463768116,0.768595041322314
7,0.23884070478379726,0.6592063581011035,0.9213250517598344,0.768595041322314
8,0.173577930778265,0.7927586903106729,0.9440993788819876,0.743801652892562
9,0.1066361740231514,0.8122091616661681,0.9668737060041408,0.7520661157024794
10,0.11783113493584096,0.9506657832347373,0.9648033126293996,0.7520661157024794
11,0.2312356550246477,0.863469359697774,0.9213250517598344,0.7768595041322314
12,0.17269027745351195,0.9271210788321982,0.9420289855072463,0.7024793388429752
13,0.3605168145149946,1.031818671337683,0.8902691511387164,0.71900826446281
14,0.2561982460319996,0.7109432300506544,0.9089026915113871,0.7520661157024794
15,0.16167807299643755,0.6565480222353088,0.9503105590062112,0.8016528925619835
16,0.08734470326453447,0.7705705465989674,0.9751552795031055,0.768595041322314
17,0.04376858798786998,0.6793583639472754,0.9917184265010351,0.8099173553719008
18,0.01585943077225238,0.7819550665607652,0.9979296066252588,0.8016528925619835
19,0.00997107959119603,0.7487597037285946,1.0,0.8016528925619835
20,0.005474096396937966,0.7683138090409452,1.0,0.8099173553719008
21,0.0031177786586340517,0.7912821730047458,1.0,0.7933884297520661
22,0.0021871312201255932,0.8078047538000203,1.0,0.8016528925619835
23,0.0014650201046606526,0.8165317241765923,1.0,0.8181818181818182
24,0.0012816463859053329,0.8052268079896328,1.0,0.8099173553719008
25,0.0010266701356158592,0.8096994761748918,1.0,0.8016528925619835
26,0.0008743463331484236,0.8220412905155111,1.0,0.8016528925619835
27,0.0008000574780453462,0.833416763188227,1.0,0.8016528925619835
28,0.0006939377963135485,0.8427759094263234,1.0,0.8016528925619835
29,0.0006474529873230495,0.8492077041555904,1.0,0.8016528925619835
