epoch,train loss,valid loss,train accu,valid_accu
0,1.6177240014076233,1.563039573263531,0.2691511387163561,0.48760330578512395
1,0.9513814896345139,1.025790822530581,0.629399585921325,0.5785123966942148
2,0.5700524225831032,0.6504830902765605,0.7867494824016563,0.7520661157024794
3,0.4098046310245991,0.8130595305788307,0.8612836438923396,0.7355371900826446
4,0.2717744503170252,0.7379116750623422,0.8985507246376812,0.7355371900826446
5,0.22658449411392212,0.4714352808712812,0.9358178053830227,0.8347107438016529
6,0.1674954299814999,0.8596052793455926,0.9399585921325052,0.743801652892562
7,0.11946339439600706,0.7597949254197359,0.9503105590062112,0.7355371900826446
8,0.06740966252982616,0.9397321482516598,0.979296066252588,0.7603305785123967
9,0.04762887908145785,0.7698507255421541,0.9813664596273292,0.8099173553719008
10,0.03223062143661082,1.1072722585031893,0.989648033126294,0.7272727272727273
11,0.07563894102349877,0.8469767080296301,0.9730848861283644,0.7851239669421488
12,0.0761963645927608,0.9083116145195148,0.9772256728778468,0.7355371900826446
13,0.05520169506780803,0.7226363083771968,0.9834368530020704,0.7933884297520661
14,0.05882120702881366,0.7921946578634342,0.979296066252588,0.8181818181818182
15,0.02862654230557382,0.780294433069677,0.9958592132505176,0.7768595041322314
16,0.015464022406376898,0.7572658266852624,0.9979296066252588,0.7933884297520661
17,0.014591669081710279,0.646040956545033,0.9958592132505176,0.8099173553719008
18,0.008442494654445909,0.6576220279207782,0.9979296066252588,0.8181818181818182
19,0.00844074139604345,0.6959520362179921,0.9979296066252588,0.8099173553719008
20,0.01063564169453457,0.6883493941382196,0.9979296066252588,0.8099173553719008
21,0.010478538897586986,0.6336811745297216,1.0,0.8347107438016529
22,0.0042218994203722104,0.7173032368641731,1.0,0.8264462809917356
23,0.0017196477056131698,0.7919698657866312,1.0,0.7933884297520661
24,0.0012961879692738876,0.7975408692577655,1.0,0.7768595041322314
25,0.0008588383425376378,0.7632593616559417,1.0,0.7933884297520661
26,0.0005417096763267182,0.758507883259415,1.0,0.8099173553719008
27,0.0004968227112840395,0.7628132404483536,1.0,0.8099173553719008
28,0.000384096540074097,0.7672550653287319,1.0,0.8181818181818182
29,0.00038150708860484883,0.770134175035208,1.0,0.8181818181818182
