epoch,train loss,valid loss,train accu,valid_accu
0,1.6500695049762726,1.716462489002007,0.28778467908902694,0.38016528925619836
1,1.1446655243635178,1.3557817246303085,0.556935817805383,0.47107438016528924
2,0.9755774661898613,1.015560229455144,0.6169772256728778,0.5371900826446281
3,0.6834544464945793,0.9778035031246745,0.7391304347826086,0.5537190082644629
4,0.48160252161324024,0.812036722171128,0.8074534161490683,0.7107438016528925
5,0.3349929749965668,0.8853518106389698,0.8757763975155279,0.6776859504132231
6,0.25118989683687687,1.0736673582745244,0.9089026915113871,0.6528925619834711
7,0.21749239414930344,0.9437417349054609,0.917184265010352,0.71900826446281
8,0.1970600262284279,0.8249941672292761,0.927536231884058,0.7603305785123967
9,0.17456286121159792,1.0000600655349587,0.937888198757764,0.6776859504132231
10,0.14040152356028557,0.9781882793609868,0.9565217391304348,0.7272727272727273
11,0.16549539472907782,1.2155424104738897,0.9358178053830227,0.6859504132231405
12,0.1587732918560505,0.8998625219223755,0.9461697722567288,0.743801652892562
13,0.13411196786910295,0.9128305543916904,0.9606625258799172,0.71900826446281
14,0.0889106011018157,0.8450002340676382,0.9772256728778468,0.7355371900826446
15,0.11504312697798014,0.9218457211646028,0.9544513457556936,0.7024793388429752
16,0.08495517121627927,0.928290130825009,0.9730848861283644,0.71900826446281
17,0.03951352904550731,0.9798858445814824,0.9855072463768116,0.71900826446281
18,0.029101323569193482,1.0559129425111813,0.9917184265010351,0.7272727272727273
19,0.010384750261437148,1.079709372230685,1.0,0.7107438016528925
20,0.033351629943354055,1.426683944934283,0.9958592132505176,0.7024793388429752
21,0.10983076994307339,0.8380331506477361,0.9627329192546584,0.7355371900826446
22,0.05223239224869758,0.9054126230996324,0.9813664596273292,0.7768595041322314
23,0.06067569658625871,1.1762483903549155,0.9813664596273292,0.7603305785123967
24,0.028804981731809676,1.056039840454834,0.9958592132505176,0.71900826446281
25,0.026788614690303802,1.1098423698231572,0.9958592132505176,0.743801652892562
26,0.0084179506811779,0.9298843114460554,1.0,0.7355371900826446
27,0.005897687922697514,0.9736002136917137,1.0,0.7520661157024794
28,0.002083974119159393,1.0285912422465682,1.0,0.743801652892562
29,0.0015815932201803662,1.0387287132874774,1.0,0.743801652892562
