epoch,train loss,valid loss,train accu,valid_accu
0,1.595306858420372,1.6301256664528334,0.32091097308488614,0.512396694214876
1,0.9560511633753777,1.1873500630998415,0.6314699792960663,0.6363636363636364
2,0.6249749474227428,0.8648731727383969,0.7763975155279503,0.6528925619834711
3,0.48636792972683907,0.8769543039697137,0.8053830227743272,0.628099173553719
4,0.30296581611037254,0.7754719957809372,0.8923395445134575,0.7024793388429752
5,0.22015678323805332,0.8850084264062283,0.9047619047619048,0.7603305785123967
6,0.20066356658935547,0.8871391979301125,0.9233954451345756,0.7107438016528925
7,0.11847696267068386,1.04806286550304,0.9565217391304348,0.6942148760330579
8,0.08980759931728244,0.9946241145296896,0.9751552795031055,0.7851239669421488
9,0.04162829997949302,1.0227905211644355,0.9875776397515528,0.7107438016528925
10,0.05231493740575388,1.0075648811668416,0.9855072463768116,0.7355371900826446
11,0.08047863049432635,1.2232597981946887,0.9772256728778468,0.6942148760330579
12,0.15612430032342672,1.2509713387915642,0.9544513457556936,0.7355371900826446
13,0.10116412676870823,0.7972826882059737,0.9606625258799172,0.743801652892562
14,0.08851824118755758,1.119186016656551,0.9585921325051759,0.7355371900826446
15,0.0679887889418751,1.1557549426499523,0.979296066252588,0.7107438016528925
16,0.10469668870791793,0.9902626425798738,0.9565217391304348,0.7355371900826446
17,0.07071025087498128,1.0426133537448175,0.9772256728778468,0.743801652892562
18,0.02653259818907827,1.078672756346771,0.9958592132505176,0.7272727272727273
19,0.00980725116096437,1.0473748032728352,1.0,0.7355371900826446
20,0.0059840922767762095,1.069165191330548,1.0,0.7603305785123967
21,0.002213736588601023,1.1295734148498164,1.0,0.743801652892562
22,0.0015826189119252376,1.1742168847992882,1.0,0.743801652892562
23,0.00107313060289016,1.185059397671222,1.0,0.7520661157024794
24,0.0007827541812730487,1.1827636377317696,1.0,0.7603305785123967
25,0.0006549568242917303,1.17940186615118,1.0,0.7603305785123967
26,0.0005390315600379836,1.1718613530807123,1.0,0.743801652892562
27,0.0005076828783785459,1.1716673056948388,1.0,0.743801652892562
28,0.00043398813431849703,1.1674216711127285,1.0,0.7603305785123967
29,0.0004031052994832862,1.1700930669019929,1.0,0.7520661157024794
