epoch,train loss,valid loss,train accu,valid accu
0,1.8998840848604839,1.9316625992457073,0.1858288770053476,0.15425531914893617
1,1.7819124162197113,1.7631614605585735,0.22727272727272727,0.22872340425531915
2,1.674882213274638,1.669053316116333,0.303475935828877,0.30851063829787234
3,1.5879136323928833,1.739253083864848,0.3195187165775401,0.25
4,1.4935472706953685,1.631065805753072,0.37032085561497324,0.3670212765957447
5,1.5001949965953827,1.7584460179011028,0.37032085561497324,0.24468085106382978
6,1.4029460151990254,1.4486502011617024,0.4157754010695187,0.40425531914893614
7,1.3020551105340321,1.4591581424077351,0.46390374331550804,0.31382978723404253
8,1.2195812861124675,1.3744875987370808,0.5294117647058824,0.44680851063829785
9,1.1420715600252151,1.6273423830668132,0.5655080213903744,0.425531914893617
10,1.075884645183881,2.279099424680074,0.5828877005347594,0.3404255319148936
11,1.046250805258751,1.618303696314494,0.5975935828877005,0.40425531914893614
12,1.0057711998621623,1.1850696802139282,0.6029411764705882,0.5319148936170213
13,0.8586831241846085,1.343097448348999,0.6831550802139037,0.5319148936170213
14,0.7942630896965662,1.3708394368489583,0.7179144385026738,0.5053191489361702
15,0.725594088435173,1.1243712504704793,0.7312834224598931,0.5957446808510638
16,0.6481690679987272,2.943385124206543,0.7580213903743316,0.30319148936170215
17,0.7055174658695856,1.1263518730799358,0.7352941176470589,0.5851063829787234
18,0.6102676689624786,1.0157525539398193,0.7754010695187166,0.6542553191489362
19,0.6214079881707827,1.0178747177124023,0.7620320855614974,0.6170212765957447
20,0.6592299217979113,1.5115935802459717,0.7687165775401069,0.46808510638297873
21,0.6616543705264727,1.047043244043986,0.766042780748663,0.6382978723404256
22,0.5102252960205078,1.4557889699935913,0.8074866310160428,0.5585106382978723
23,0.4925965989629428,2.6559619108835855,0.8275401069518716,0.48936170212765956
24,0.5153923854231834,2.5835635662078857,0.8114973262032086,0.3670212765957447
25,0.4495071843266487,0.9544449845949808,0.8382352941176471,0.6861702127659575
26,0.3509521484375,0.9419496059417725,0.8729946524064172,0.6968085106382979
27,0.30303959796826047,1.697465181350708,0.8957219251336899,0.5478723404255319
28,0.311423326532046,1.8104584614435832,0.8836898395721925,0.5585106382978723
29,0.30334798246622086,1.0478134353955586,0.8890374331550802,0.675531914893617
30,0.31901538247863453,1.5204393068949382,0.8823529411764706,0.6223404255319149
31,0.42562303443749744,1.0269417961438496,0.8368983957219251,0.7021276595744681
32,0.30534617602825165,1.6305773655573528,0.8877005347593583,0.5531914893617021
33,0.34008482719461125,1.541549563407898,0.8770053475935828,0.5691489361702128
34,0.313101451843977,1.030928909778595,0.8796791443850267,0.7074468085106383
35,0.26229233853518963,1.3831080595652263,0.9131016042780749,0.6382978723404256
36,0.1882600716004769,1.01036137342453,0.9425133689839572,0.723404255319149
37,0.21067405492067337,1.4765071471532185,0.9264705882352942,0.6223404255319149
38,0.27943985474606353,2.098785718282064,0.910427807486631,0.5425531914893617
39,0.2528770777086417,0.9962977170944214,0.9144385026737968,0.7127659574468085
40,0.1933533102273941,1.6693800290425618,0.9344919786096256,0.6276595744680851
41,0.1679221587255597,0.9124918580055237,0.9451871657754011,0.75
42,0.1539154388010502,1.0945248206456502,0.9451871657754011,0.7127659574468085
43,0.14986334182322025,1.4925844271977742,0.9478609625668449,0.6170212765957447
44,0.26861570837597054,0.9964271982510885,0.9090909090909091,0.7393617021276596
45,0.24445954337716103,2.476562738418579,0.9184491978609626,0.4521276595744681
46,0.3649609449009101,1.442348043123881,0.8756684491978609,0.6223404255319149
47,0.18594756722450256,1.4581074317296345,0.9385026737967914,0.6276595744680851
48,0.17060196585953236,1.4656558434168498,0.9438502673796791,0.6542553191489362
49,0.12775693368166685,1.6540275017420452,0.9585561497326203,0.6436170212765957
