epoch,train loss,valid loss,train accu,valid accu
0,1.9534597794214885,1.9173299074172974,0.15240641711229946,0.20212765957446807
1,1.8063966731230419,1.8380862871805828,0.25267379679144386,0.2553191489361702
2,1.687176485856374,1.920167605082194,0.28475935828877,0.2393617021276596
3,1.6632417341073353,1.540891210238139,0.303475935828877,0.3776595744680851
4,1.525175581375758,1.6571810245513916,0.3462566844919786,0.3404255319148936
5,1.4125610093275707,1.7717132170995076,0.4197860962566845,0.2925531914893617
6,1.4167118767897289,1.4495704968770344,0.4117647058823529,0.39361702127659576
7,1.358413318792979,1.442975123723348,0.43983957219251335,0.4627659574468085
8,1.3345860838890076,1.597068190574646,0.4572192513368984,0.39893617021276595
9,1.3352238535881042,1.5681984821955364,0.4451871657754011,0.39361702127659576
10,1.267104168732961,1.462176521619161,0.4893048128342246,0.42021276595744683
11,1.1579676071802776,1.3696022828420003,0.517379679144385,0.5
12,1.0989381074905396,1.4308884143829346,0.5374331550802139,0.4946808510638298
13,1.1243713051080704,1.3471099535624187,0.5254010695187166,0.5053191489361702
14,1.075538491209348,1.240914265314738,0.56951871657754,0.5425531914893617
15,1.0329242795705795,1.2438751459121704,0.5788770053475936,0.5106382978723404
16,0.9274994979302088,1.3184125026067097,0.6270053475935828,0.5425531914893617
17,0.8854008217652639,1.2853755156199138,0.6684491978609626,0.5106382978723404
18,0.752476841211319,1.1218730807304382,0.7165775401069518,0.6276595744680851
19,0.6711607078711191,1.016900102297465,0.7459893048128342,0.6542553191489362
20,0.6735090464353561,1.238532026608785,0.766042780748663,0.574468085106383
21,0.6682697460055351,1.193487246831258,0.7566844919786097,0.6436170212765957
22,0.6993241707483927,1.0104544758796692,0.7526737967914439,0.6648936170212766
23,0.608862891793251,1.2123498519261677,0.7981283422459893,0.5904255319148937
24,0.5739905089139938,0.9735599557558695,0.8008021390374331,0.6808510638297872
25,0.5796584462126096,0.9334829648335775,0.786096256684492,0.6914893617021277
26,0.45676915099223453,1.3460779190063477,0.8235294117647058,0.6170212765957447
27,0.5307490353782972,1.3914312521616619,0.820855614973262,0.5797872340425532
28,0.5059421534339587,1.1755982637405396,0.820855614973262,0.6276595744680851
29,0.44854551926255226,1.309717019399007,0.8516042780748663,0.6329787234042553
30,0.5082840646306673,0.9717565774917603,0.8088235294117647,0.6595744680851063
31,0.42806166410446167,1.2794899940490723,0.8556149732620321,0.6436170212765957
32,0.3846908857425054,1.2921327749888103,0.8622994652406417,0.6223404255319149
33,0.360160019248724,0.9250936706860861,0.8756684491978609,0.6968085106382979
34,0.33398393789927167,0.8961681723594666,0.8810160427807486,0.7287234042553191
35,0.2904338923593362,0.9333601395289103,0.9010695187165776,0.723404255319149
36,0.1921362845848004,1.2041709423065186,0.9411764705882353,0.648936170212766
37,0.20266655832529068,0.9171212315559387,0.9318181818181818,0.7340425531914894
38,0.3069014772772789,1.2375548283259075,0.8850267379679144,0.648936170212766
39,0.39351773882905644,1.0748904546101887,0.8716577540106952,0.675531914893617
40,0.468577819565932,1.3322972456614177,0.8355614973262032,0.6063829787234043
41,0.40804682423671085,0.9893316626548767,0.8542780748663101,0.6914893617021277
42,0.2769889986763398,1.323780099550883,0.9037433155080213,0.648936170212766
43,0.26342631379763287,1.0626459121704102,0.8957219251336899,0.7074468085106383
44,0.21227006800472736,0.9208583831787109,0.9237967914438503,0.7393617021276596
45,0.1327871767183145,1.1584868629773457,0.9491978609625669,0.7021276595744681
46,0.09970440249890089,1.0327277580897014,0.9705882352941176,0.7446808510638298
47,0.1292996903260549,0.9773221413294474,0.9572192513368984,0.75
48,0.1870841241131226,1.2635729710261028,0.9411764705882353,0.6861702127659575
49,0.1839873449256023,1.138587236404419,0.9398395721925134,0.6861702127659575
