epoch,train loss,valid loss,train accu,valid accu
0,1.930610477924347,1.9563111464182537,0.19518716577540107,0.15425531914893617
1,1.8414914707342784,1.86401371161143,0.22994652406417113,0.19148936170212766
2,1.7848115762074788,1.8516432444254558,0.2713903743315508,0.2127659574468085
3,1.6904292503992717,1.7655194600423176,0.27941176470588236,0.2553191489361702
4,1.650423139333725,1.7069888512293498,0.3088235294117647,0.2553191489361702
5,1.587078591187795,1.705813964207967,0.3181818181818182,0.30319148936170215
6,1.5511582692464192,1.883680025736491,0.3622994652406417,0.24468085106382978
7,1.531831681728363,1.74046790599823,0.34893048128342247,0.2765957446808511
8,1.4885871509710948,1.6384551127751668,0.3890374331550802,0.34574468085106386
9,1.4558735191822052,1.4505626360575359,0.37566844919786097,0.42021276595744683
10,1.375860830148061,1.5232590039571126,0.42914438502673796,0.4095744680851064
11,1.3411213258902233,1.4969393809636433,0.4679144385026738,0.44148936170212766
12,1.2807433605194092,1.5097646713256836,0.4839572192513369,0.4148936170212766
13,1.2219083905220032,1.361977179845174,0.5401069518716578,0.48404255319148937
14,1.2181605696678162,1.352940042813619,0.5200534759358288,0.5
15,1.0923338135083516,1.5154892206192017,0.5588235294117647,0.44680851063829785
16,1.1174057771762211,1.5226046244303386,0.5628342245989305,0.4574468085106383
17,1.0337313264608383,1.364179531733195,0.6096256684491979,0.48936170212765956
18,1.028975948691368,1.5120395024617512,0.6002673796791443,0.4627659574468085
19,1.0018709550301235,1.4204708735148113,0.6323529411764706,0.5
20,0.9588152567545573,1.1493319670359294,0.6256684491978609,0.5797872340425532
21,0.8096110572417577,1.0857654809951782,0.7125668449197861,0.6117021276595744
22,0.790093923608462,1.2669686079025269,0.7165775401069518,0.5478723404255319
23,0.8270133783419927,1.2654112577438354,0.6978609625668449,0.4946808510638298
24,0.7772629857063293,1.1415669918060303,0.6991978609625669,0.6223404255319149
25,0.7595972766478857,1.1892462571461995,0.7165775401069518,0.6170212765957447
26,0.7205105572938919,1.1580286423365276,0.7259358288770054,0.5851063829787234
27,0.6269426768024763,1.084764262040456,0.7713903743315508,0.6382978723404256
28,0.5395332425832748,1.392897367477417,0.8101604278074866,0.5638297872340425
29,0.5662970344225565,0.9139328400293986,0.8048128342245989,0.7021276595744681
30,0.46092257152001065,1.1635069251060486,0.8489304812834224,0.6276595744680851
31,0.4336545467376709,0.9443514347076416,0.8435828877005348,0.7180851063829787
32,0.3933916452030341,1.355060378710429,0.8689839572192514,0.6382978723404256
33,0.37613318115472794,1.291624625523885,0.8877005347593583,0.6329787234042553
34,0.3923891757925351,1.237343152364095,0.8636363636363636,0.6276595744680851
35,0.32604678968588513,0.899191270271937,0.8943850267379679,0.723404255319149
36,0.357168585062027,1.2550439238548279,0.8836898395721925,0.6542553191489362
37,0.360895536839962,1.313022494316101,0.8743315508021391,0.6382978723404256
38,0.2949337139725685,1.23068368434906,0.8877005347593583,0.675531914893617
39,0.30415907067557174,1.195153832435608,0.8970588235294118,0.6702127659574468
40,0.25723811984062195,1.1190275351206462,0.9117647058823529,0.6914893617021277
41,0.2626323116322358,1.3853540023167927,0.910427807486631,0.6542553191489362
42,0.2160943696896235,1.3528112173080444,0.9264705882352942,0.6276595744680851
43,0.20396840199828148,1.2808090845743816,0.9385026737967914,0.6542553191489362
44,0.21822595410048962,0.9550724228223165,0.9318181818181818,0.7180851063829787
45,0.21292431900898615,1.2291937271753948,0.9157754010695187,0.6914893617021277
46,0.28318798045317334,1.1851420203844707,0.910427807486631,0.6702127659574468
47,0.2698688805103302,1.0776845216751099,0.9077540106951871,0.6914893617021277
48,0.24229945180316767,1.099408785502116,0.9184491978609626,0.7127659574468085
49,0.195284154266119,1.0167409976323445,0.9398395721925134,0.7127659574468085
