epoch,train loss,valid loss,train accu,valid accu
0,1.944144030412038,1.9791495005289714,0.16176470588235295,0.1595744680851064
1,1.9487850467363994,1.9090927839279175,0.14572192513368984,0.14893617021276595
2,1.9363089899222057,1.9074885447820027,0.14705882352941177,0.18085106382978725
3,1.936891992886861,1.9170801639556885,0.15106951871657753,0.1595744680851064
4,1.9342200358708699,1.910693605740865,0.14705882352941177,0.1276595744680851
5,1.931403289238612,1.9157527685165405,0.16711229946524064,0.14893617021276595
6,1.9354501962661743,1.90791654586792,0.15775401069518716,0.1276595744680851
7,1.9345147212346394,1.9143968025843303,0.13770053475935828,0.1595744680851064
8,1.9313271641731262,1.9158193667729695,0.14037433155080214,0.1276595744680851
9,1.9332727392514546,1.908780296643575,0.16176470588235295,0.1276595744680851
10,1.933520605166753,1.910916845003764,0.14705882352941177,0.18085106382978725
11,1.9342509110768635,1.9107369979222615,0.13903743315508021,0.1276595744680851
12,1.9312287171681721,1.9114213784535725,0.14572192513368984,0.15425531914893617
13,1.9327798386414845,1.9078354835510254,0.1443850267379679,0.1276595744680851
14,1.93135009209315,1.9040018320083618,0.15240641711229946,0.14893617021276595
15,1.9340530335903168,1.9077507654825847,0.16176470588235295,0.1595744680851064
16,1.933196137348811,1.914554198582967,0.1497326203208556,0.1276595744680851
17,1.933187206586202,1.909931739171346,0.16042780748663102,0.1276595744680851
18,1.932339032491048,1.907570759455363,0.15508021390374332,0.14893617021276595
19,1.932144562403361,1.9150326649347942,0.1323529411764706,0.1276595744680851
20,1.9311850368976593,1.9129353761672974,0.16443850267379678,0.1276595744680851
21,1.9319317638874054,1.9122928778330486,0.15106951871657753,0.1276595744680851
22,1.931624859571457,1.9125699599583943,0.16042780748663102,0.1276595744680851
23,1.9334725340207417,1.9075445731480916,0.1590909090909091,0.1276595744680851
24,1.9299378991127014,1.9115207990010579,0.13903743315508021,0.1276595744680851
25,1.9299390017986298,1.911480188369751,0.15508021390374332,0.15425531914893617
26,1.9305478235085805,1.9087042013804119,0.1537433155080214,0.1276595744680851
27,1.9305727382500966,1.9080613851547241,0.1590909090909091,0.1276595744680851
28,1.9308723707993825,1.911388675371806,0.16042780748663102,0.1276595744680851
29,1.9306161105632782,1.905748963356018,0.12032085561497326,0.2127659574468085
30,1.9284801284472148,1.9060786565144856,0.1590909090909091,0.12234042553191489
31,1.940468321243922,1.9191044966379802,0.1751336898395722,0.18085106382978725
32,1.9257864952087402,2.196864207585653,0.13368983957219252,0.1595744680851064
33,1.9179961184660594,1.8977835575739543,0.17914438502673796,0.1702127659574468
34,1.916386604309082,1.8692400455474854,0.20588235294117646,0.19680851063829788
35,1.8280422886212666,1.8648947477340698,0.2018716577540107,0.22872340425531915
36,1.8286649187405903,2.16399884223938,0.22058823529411764,0.05851063829787234
37,1.829359809557597,1.820287783940633,0.20320855614973263,0.2553191489361702
38,1.8186767101287842,2.683612108230591,0.24866310160427807,0.1276595744680851
39,1.7833622992038727,2.0709280967712402,0.23663101604278075,0.19148936170212766
40,1.7583523790041606,2.2840634187062583,0.23796791443850268,0.14893617021276595
41,1.7414915164311726,2.1342461903889975,0.26871657754010697,0.09042553191489362
42,1.7295123040676117,2.2141785621643066,0.26737967914438504,0.18085106382978725
43,1.7350920339425404,3.036947170893351,0.26871657754010697,0.14893617021276595
44,1.701824466387431,2.85363499323527,0.2606951871657754,0.15425531914893617
45,1.6977531909942627,1.9373746713002522,0.2820855614973262,0.23404255319148937
46,1.6910705069700878,2.927170197168986,0.28475935828877,0.0425531914893617
47,1.7152156333128612,2.8608808517456055,0.2727272727272727,0.0425531914893617
48,1.6857266128063202,2.6817568143208823,0.26336898395721925,0.047872340425531915
49,1.6697846055030823,1.852656881014506,0.2820855614973262,0.21808510638297873
